//	POTENCIAS	DEMANDADAS	EN	MW		
//	A�O	MES	DIA	HORA	DEMA       	
2019	1	13	9	992	0.59793	1
2019	1	13	10	1067	0.66703	1
2019	1	13	11	1083	0.80266	1
2019	1	13	12	1137	1.25564	1
2019	1	13	13	1136	1.31593	1
2019	1	13	14	1138	1.32466	1
2019	1	13	15	1104	1.20017	1
2019	1	13	16	1087	0.87735	1
2019	1	13	17	1108	0.52224	1
2019	1	13	18	1144	0.40292	1
2019	1	13	19	1185	0.15298	1
2019	1	13	20	1336	0.18706	1
2019	1	13	21	1336	0.29347	1
2019	1	13	22	1273	1.91939	1
2019	1	13	23	1208	2.51211	1
2019	1	14	0	1147	5.25353	1
2019	1	14	1	1056	5.21908	1
2019	1	14	2	980	4.73726	1
2019	1	14	3	955	4.01671	1
2019	1	14	4	960	3.23523	1
2019	1	14	5	961	2.40659	1
2019	1	14	6	990	0.63286	1
2019	1	14	7	1104	0.81862	1
2019	1	14	8	1165	0.74448	1
2019	1	14	9	1296	0.59793	1
2019	1	14	10	1313	0.66703	1
2019	1	14	11	1372	0.80266	1
2019	1	14	12	1447	1.25564	1
2019	1	14	13	1350	1.31593	1
2019	1	14	14	1399	1.32466	1
2019	1	14	15	1519	1.20017	1
2019	1	14	16	1403	0.87735	1
2019	1	14	17	1382	0.52224	1
2019	1	14	18	1319	0.40292	1
2019	1	14	19	1326	0.15298	1
2019	1	14	20	1481	0.18706	1
2019	1	14	21	1514	0.29347	1
2019	1	14	22	1460	1.91939	1
2019	1	14	23	1378	2.51211	1
2019	1	15	0	1260	5.25353	1
2019	1	15	1	1146	5.21908	1
2019	1	15	2	1066	4.73726	1
2019	1	15	3	1061	4.01671	1
2019	1	15	4	1054	3.23523	1
2019	1	15	5	1027	2.40659	1
2019	1	15	6	1053	0.63286	1
2019	1	15	7	1122	0.81862	1
2019	1	15	8	1234	0.74448	1
2019	1	15	9	1270	0.59793	1
2019	1	15	10	1328	0.66703	1
2019	1	15	11	1377	0.80266	1
2019	1	15	12	1376	1.25564	1
2019	1	15	13	1392	1.31593	1
2019	1	15	14	1265	1.32466	1
2019	1	15	15	1346	1.20017	1
2019	1	15	16	1352	0.87735	1
2019	1	15	17	1285	0.52224	1
2019	1	15	18	1267	0.40292	1
2019	1	15	19	1332	0.15298	1
2019	1	15	20	1422	0.18706	1
2019	1	15	21	1439	0.29347	1
2019	1	15	22	1370	1.91939	1
2019	1	15	23	1271	2.51211	1
2019	1	16	0	1180	5.25353	1
2019	1	16	1	1043	5.21908	1
2019	1	16	2	994	4.73726	1
2019	1	16	3	955	4.01671	1
2019	1	16	4	986	3.23523	1
2019	1	16	5	975	2.40659	1
2019	1	16	6	980	0.63286	1
2019	1	16	7	1120	0.81862	1
2019	1	16	8	1228	0.74448	1
2019	1	16	9	1343	0.59793	1
2019	1	16	10	1284	0.66703	1
2019	1	16	11	1431	0.80266	1
2019	1	16	12	1453	1.25564	1
2019	1	16	13	1443	1.31593	1
2019	1	16	14	1490	1.32466	1
2019	1	16	15	1469	1.20017	1
2019	1	16	16	1485	0.87735	1
2019	1	16	17	1415	0.52224	1
2019	1	16	18	1377	0.40292	1
2019	1	16	19	1355	0.15298	1
2019	1	16	20	1505	0.18706	1
2019	1	16	21	1575	0.29347	1
2019	1	16	22	1499	1.91939	1
2019	1	16	23	1421	2.51211	1
2019	1	17	0	1255	5.25353	1
2019	1	17	1	1132	5.21908	1
