//	POTENCIAS	DEMANDADAS	EN	MW	
//	AÑO	MES	DIA	HORA	DEMANDA-TRANSP-ELEC
	2019	1	9	20	1468
	2019	1	9	21	1464
	2019	1	9	22	1388
	2019	1	9	23	1299
	2019	1	10	0	1143
	2019	1	10	1	1080
	2019	1	10	2	1038
	2019	1	10	3	973
	2019	1	10	4	1006
	2019	1	10	5	1022
	2019	1	10	6	984
	2019	1	10	7	1065
	2019	1	10	8	1112
	2019	1	10	9	1224
	2019	1	10	10	1239
	2019	1	10	11	1235
	2019	1	10	12	1252
	2019	1	10	13	1237
	2019	1	10	14	1218
	2019	1	10	15	1172
	2019	1	10	16	1194
	2019	1	10	17	1178
	2019	1	10	18	1127
	2019	1	10	19	1251
	2019	1	10	20	1451
	2019	1	10	21	1455
	2019	1	10	22	1319
	2019	1	10	23	1223
	2019	1	11	0	1111
	2019	1	11	1	1006
	2019	1	11	2	941
	2019	1	11	3	896
	2019	1	11	4	882
	2019	1	11	5	888
	2019	1	11	6	939
	2019	1	11	7	1034
	2019	1	11	8	1111
	2019	1	11	9	1165
	2019	1	11	10	1215
	2019	1	11	11	1250
	2019	1	11	12	1224
	2019	1	11	13	1257
	2019	1	11	14	1196
	2019	1	11	15	1229
	2019	1	11	16	1239
	2019	1	11	17	1206
	2019	1	11	18	1174
	2019	1	11	19	1302
	2019	1	11	20	1381
	2019	1	11	21	1375
	2019	1	11	22	1326
	2019	1	11	23	1231
	2019	1	12	0	1124
	2019	1	12	1	1064
	2019	1	12	2	983
	2019	1	12	3	963
	2019	1	12	4	897
	2019	1	12	5	906
	2019	1	12	6	942
	2019	1	12	7	950
	2019	1	12	8	974
	2019	1	12	9	1084
	2019	1	12	10	1127
	2019	1	12	11	1060
	2019	1	12	12	1182
	2019	1	12	13	1285
	2019	1	12	14	1271
	2019	1	12	15	1231
	2019	1	12	16	1224
	2019	1	12	17	1210
	2019	1	12	18	1191
	2019	1	12	19	1204
	2019	1	12	20	1402
	2019	1	12	21	1389
	2019	1	12	22	1321
	2019	1	12	23	1263
	2019	1	13	0	1214
	2019	1	13	1	1080
	2019	1	13	2	1002
	2019	1	13	3	950
	2019	1	13	4	952
	2019	1	13	5	894
	2019	1	13	6	862
	2019	1	13	7	918
	2019	1	13	8	959
	2019	1	13	9	992
	2019	1	13	10	1067
	2019	1	13	11	1083
	2019	1	13	12	1137
	2019	1	13	13	1136
	2019	1	13	14	1138
	2019	1	13	15	1104
	2019	1	13	16	1087
	2019	1	13	17	1108
	2019	1	13	18	1144
	2019	1	13	19	1185
	2019	1	13	20	1336
	2019	1	13	21	1336
	2019	1	13	22	1273
	2019	1	13	23	1208
	2019	1	14	0	1147
	2019	1	14	1	1056
	2019	1	14	2	980
	2019	1	14	3	955
	2019	1	14	4	960
	2019	1	14	5	961
	2019	1	14	6	990
	2019	1	14	7	1104
	2019	1	14	8	1165
	2019	1	14	9	1296
	2019	1	14	10	1313
	2019	1	14	11	1372
	2019	1	14	12	1447
	2019	1	14	13	1350
	2019	1	14	14	1399
	2019	1	14	15	1519
	2019	1	14	16	1403
	2019	1	14	17	1382
	2019	1	14	18	1319
	2019	1	14	19	1326
	2019	1	14	20	1481
	2019	1	14	21	1514
	2019	1	14	22	1460
	2019	1	14	23	1378
	2019	1	15	0	1260
	2019	1	15	1	1146
	2019	1	15	2	1066
	2019	1	15	3	1061
	2019	1	15	4	1054
	2019	1	15	5	1027
	2019	1	15	6	1053
	2019	1	15	7	1122
	2019	1	15	8	1234
	2019	1	15	9	1270
	2019	1	15	10	1328
	2019	1	15	11	1377
	2019	1	15	12	1376
	2019	1	15	13	1392
	2019	1	15	14	1265
	2019	1	15	15	1346
	2019	1	15	16	1352
	2019	1	15	17	1285
	2019	1	15	18	1267
	2019	1	15	19	1332
	2019	1	15	20	1422
	2019	1	15	21	1439
	2019	1	15	22	1370
	2019	1	15	23	1271
	2019	1	16	0	1180
	2019	1	16	1	1043
	2019	1	16	2	994
	2019	1	16	3	955
	2019	1	16	4	986
	2019	1	16	5	975
	2019	1	16	6	980
	2019	1	16	7	1120
	2019	1	16	8	1228
	2019	1	16	9	1343
	2019	1	16	10	1284
	2019	1	16	11	1431
	2019	1	16	12	1453
	2019	1	16	13	1443
	2019	1	16	14	1490
	2019	1	16	15	1469
	2019	1	16	16	1485
	2019	1	16	17	1415
	2019	1	16	18	1377
	2019	1	16	19	1355
	2019	1	16	20	1505
	2019	1	16	21	1575
	2019	1	16	22	1499
	2019	1	16	23	1421
	2019	1	17	0	1255
	2019	1	17	1	1132
	2019	1	17	2	1060
	2019	1	17	3	1013
	2019	1	17	4	959
	2019	1	17	5	964
	2019	1	17	6	989
	2019	1	17	7	1109
	2019	1	17	8	1196
	2019	1	17	9	1258
	2019	1	17	10	1331
	2019	1	17	11	1304
	2019	1	17	12	1278
	2019	1	17	13	1440
	2019	1	17	14	1299
	2019	1	17	15	1262
	2019	1	17	16	1252
	2019	1	17	17	1240
	2019	1	17	18	1274
	2019	1	17	19	1271
	2019	1	17	20	1448
	2019	1	17	21	1405
	2019	1	17	22	1366
	2019	1	17	23	1286
	2019	1	18	0	1141
	2019	1	18	1	1071
	2019	1	18	2	981
	2019	1	18	3	980
	2019	1	18	4	989
	2019	1	18	5	979
	2019	1	18	6	1057
	2019	1	18	7	976
	2019	1	18	8	1198
	2019	1	18	9	1191
	2019	1	18	10	1250
	2019	1	18	11	1291
	2019	1	18	12	1301
	2019	1	18	13	1242
	2019	1	18	14	1358
	2019	1	18	15	1320
	2019	1	18	16	1251
	2019	1	18	17	1232
	2019	1	18	18	1206
	2019	1	18	19	1150
	2019	1	18	20	1358
	2019	1	18	21	1362
	2019	1	18	22	1225
	2019	1	18	23	1219
	2019	1	19	0	1190
	2019	1	19	1	964
	2019	1	19	2	937
	2019	1	19	3	888
	2019	1	19	4	913
	2019	1	19	5	927
	2019	1	19	6	927
	2019	1	19	7	802
	2019	1	19	8	851
	2019	1	19	9	1038
	2019	1	19	10	1113
	2019	1	19	11	1129
	2019	1	19	12	1116
	2019	1	19	13	1181
	2019	1	19	14	1121
	2019	1	19	15	1115
	2019	1	19	16	1108
	2019	1	19	17	1099
	2019	1	19	18	1057
	2019	1	19	19	1186
	2019	1	19	20	1332
	2019	1	19	21	1305
	2019	1	19	22	1219
	2019	1	19	23	1161
	2019	1	20	0	1126
	2019	1	20	1	990
	2019	1	20	2	919
	2019	1	20	3	886
	2019	1	20	4	859
	2019	1	20	5	877
	2019	1	20	6	893
	2019	1	20	7	705
	2019	1	20	8	728
	2019	1	20	9	888
	2019	1	20	10	1015
	2019	1	20	11	1041
	2019	1	20	12	1052
	2019	1	20	13	1064
	2019	1	20	14	1063
	2019	1	20	15	1091
	2019	1	20	16	1054
	2019	1	20	17	1057
	2019	1	20	18	1040
	2019	1	20	19	1157
	2019	1	20	20	1355
	2019	1	20	21	1249
	2019	1	20	22	1290
	2019	1	20	23	1234
	2019	1	21	0	1143
	2019	1	21	1	1040
	2019	1	21	2	996
	2019	1	21	3	946
	2019	1	21	4	948
	2019	1	21	5	927
	2019	1	21	6	964
	2019	1	21	7	1082
	2019	1	21	8	1173
	2019	1	21	9	1245
	2019	1	21	10	1310
	2019	1	21	11	1331
	2019	1	21	12	1388
	2019	1	21	13	1423
	2019	1	21	14	1438
	2019	1	21	15	1444
	2019	1	21	16	1432
	2019	1	21	17	1380
	2019	1	21	18	1321
	2019	1	21	19	1333
	2019	1	21	20	1517
	2019	1	21	21	1520
	2019	1	21	22	1457
	2019	1	21	23	1376
	2019	1	22	0	1253
	2019	1	22	1	1127
	2019	1	22	2	1071
	2019	1	22	3	1030
	2019	1	22	4	1037
	2019	1	22	5	1013
	2019	1	22	6	1048
	2019	1	22	7	1181
	2019	1	22	8	1278
	2019	1	22	9	1364
	2019	1	22	10	1412
	2019	1	22	11	1494
	2019	1	22	12	1586
	2019	1	22	13	1621
	2019	1	22	14	1675
	2019	1	22	15	1650
	2019	1	22	16	1649
	2019	1	22	17	1583
	2019	1	22	18	1476
	2019	1	22	19	1508
	2019	1	22	20	1650
	2019	1	22	21	1691
	2019	1	22	22	1689
	2019	1	22	23	1531
	2019	1	23	0	1529
	2019	1	23	1	1374
	2019	1	23	2	1268
	2019	1	23	3	1219
	2019	1	23	4	1170
	2019	1	23	5	1134
	2019	1	23	6	1098
	2019	1	23	7	1206
	2019	1	23	8	1337
	2019	1	23	9	1335
	2019	1	23	10	1403
	2019	1	23	11	1419
	2019	1	23	12	1468
	2019	1	23	13	1525
	2019	1	23	14	1525
	2019	1	23	15	1471
	2019	1	23	16	1402
	2019	1	23	17	1379
	2019	1	23	18	1313
	2019	1	23	19	1316
	2019	1	23	20	1475
	2019	1	23	21	1481
	2019	1	23	22	1403
	2019	1	23	23	1338
	2019	1	24	0	1270
	2019	1	24	1	1170
	2019	1	24	2	1108
	2019	1	24	3	1068
	2019	1	24	4	1078
	2019	1	24	5	1068
	2019	1	24	6	1078
	2019	1	24	7	1157
	2019	1	24	8	1269
	2019	1	24	9	1338
	2019	1	24	10	1391
	2019	1	24	11	1411
	2019	1	24	12	1568
	2019	1	24	13	1562
	2019	1	24	14	1451
	2019	1	24	15	1580
	2019	1	24	16	1580
	2019	1	24	17	1494
	2019	1	24	18	1444
	2019	1	24	19	1429
	2019	1	24	20	1623
	2019	1	24	21	1622
	2019	1	24	22	1566
	2019	1	24	23	1472
	2019	1	25	0	1342
	2019	1	25	1	1225
	2019	1	25	2	1147
	2019	1	25	3	1119
	2019	1	25	4	1097
	2019	1	25	5	1061
	2019	1	25	6	1126
	2019	1	25	7	1183
	2019	1	25	8	1239
	2019	1	25	9	1365
	2019	1	25	10	1439
	2019	1	25	11	1518
	2019	1	25	12	1539
	2019	1	25	13	1557
	2019	1	25	14	1574
	2019	1	25	15	1553
	2019	1	25	16	1521
	2019	1	25	17	1471
	2019	1	25	18	1383
	2019	1	25	19	1475
	2019	1	25	20	1570
	2019	1	25	21	1549
	2019	1	25	22	1667
	2019	1	25	23	1509
	2019	1	26	0	1322
	2019	1	26	1	1269
	2019	1	26	2	1203
	2019	1	26	3	1134
	2019	1	26	4	1144
	2019	1	26	5	1100
	2019	1	26	6	1123
	2019	1	26	7	1131
	2019	1	26	8	1270
	2019	1	26	9	1312
	2019	1	26	10	1379
	2019	1	26	11	1485
	2019	1	26	12	1554
	2019	1	26	13	1534
	2019	1	26	14	1696
	2019	1	26	15	1581
	2019	1	26	16	1605
	2019	1	26	17	1447
	2019	1	26	18	1349
	2019	1	26	19	1476
	2019	1	26	20	1657
	2019	1	26	21	1614
	2019	1	26	22	1494
	2019	1	26	23	1502
	2019	1	27	0	1380
	2019	1	27	1	1315
	2019	1	27	2	1207
	2019	1	27	3	1147
	2019	1	27	4	1117
	2019	1	27	5	1107
	2019	1	27	6	1043
	2019	1	27	7	1046
	2019	1	27	8	1111
	2019	1	27	9	1179
	2019	1	27	10	1261
	2019	1	27	11	1339
	2019	1	27	12	1448
	2019	1	27	13	1439
	2019	1	27	14	1504
	2019	1	27	15	1518
	2019	1	27	16	1455
	2019	1	27	17	1403
	2019	1	27	18	1362
	2019	1	27	19	1448
	2019	1	27	20	1573
	2019	1	27	21	1618
	2019	1	27	22	1625
	2019	1	27	23	1611
	2019	1	28	0	1486
	2019	1	28	1	1373
	2019	1	28	2	1277
	2019	1	28	3	1254
	2019	1	28	4	1212
	2019	1	28	5	1201
	2019	1	28	6	1194
	2019	1	28	7	1339
	2019	1	28	8	1493
	2019	1	28	9	1583
	2019	1	28	10	1652
	2019	1	28	11	1754
	2019	1	28	12	1897
	2019	1	28	13	2047
	2019	1	28	14	2082
	2019	1	28	15	2019
	2019	1	28	16	2001
	2019	1	28	17	1846
	2019	1	28	18	1692
	2019	1	28	19	1657
	2019	1	28	20	1819
	2019	1	28	21	1881
	2019	1	28	22	1877
	2019	1	28	23	1793
	2019	1	29	0	1685
	2019	1	29	1	1509
	2019	1	29	2	1415
	2019	1	29	3	1384
	2019	1	29	4	1373
	2019	1	29	5	1368
	2019	1	29	6	1317
	2019	1	29	7	1451
	2019	1	29	8	1564
	2019	1	29	9	1658
	2019	1	29	10	1765
	2019	1	29	11	2053
	2019	1	29	12	2008
	2019	1	29	13	1979
	2019	1	29	14	1997
	2019	1	29	15	2112
	2019	1	29	16	2094
	2019	1	29	17	1967
	2019	1	29	18	1805
	2019	1	29	19	1796
	2019	1	29	20	1858
	2019	1	29	21	1819
	2019	1	29	22	1876
	2019	1	29	23	1699
	2019	1	30	0	1599
	2019	1	30	1	1460
	2019	1	30	2	1302
	2019	1	30	3	1365
	2019	1	30	4	1306
	2019	1	30	5	1293
	2019	1	30	6	1210
	2019	1	30	7	1332
	2019	1	30	8	1386
	2019	1	30	9	1495
	2019	1	30	10	1532
	2019	1	30	11	1498
	2019	1	30	12	1599
	2019	1	30	13	1706
	2019	1	30	14	1772
	2019	1	30	15	1719
	2019	1	30	16	1641
	2019	1	30	17	1566
	2019	1	30	18	1454
	2019	1	30	19	1614
	2019	1	30	20	1613
	2019	1	30	21	1695
	2019	1	30	22	1726
	2019	1	30	23	1623
	2019	1	31	0	1436
	2019	1	31	1	1322
	2019	1	31	2	1258
	2019	1	31	3	1240
	2019	1	31	4	1188
	2019	1	31	5	1189
	2019	1	31	6	1139
	2019	1	31	7	1229
	2019	1	31	8	1337
	2019	1	31	9	1456
	2019	1	31	10	1454
	2019	1	31	11	1499
	2019	1	31	12	1592
	2019	1	31	13	1642
	2019	1	31	14	1678
	2019	1	31	15	1608
	2019	1	31	16	1538
	2019	1	31	17	1444
	2019	1	31	18	1478
	2019	1	31	19	1401
	2019	1	31	20	1588
	2019	1	31	21	1578
	2019	1	31	22	1602
	2019	1	31	23	1448
	2019	2	1	0	1339
	2019	2	1	1	1246
	2019	2	1	2	1184
	2019	2	1	3	1157
	2019	2	1	4	1149
	2019	2	1	5	1142
	2019	2	1	6	1053
	2019	2	1	7	1229
	2019	2	1	8	1365
	2019	2	1	9	1465
	2019	2	1	10	1575
	2019	2	1	11	1666
	2019	2	1	12	1716
	2019	2	1	13	1760
	2019	2	1	14	1766
	2019	2	1	15	1756
	2019	2	1	16	1718
	2019	2	1	17	1676
	2019	2	1	18	1586
	2019	2	1	19	1585
	2019	2	1	20	1671
	2019	2	1	21	1701
	2019	2	1	22	1660
	2019	2	1	23	1524
	2019	2	2	0	1502
	2019	2	2	1	1356
	2019	2	2	2	1277
	2019	2	2	3	1173
	2019	2	2	4	1069
	2019	2	2	5	1143
	2019	2	2	6	1099
	2019	2	2	7	1120
	2019	2	2	8	1118
	2019	2	2	9	1199
	2019	2	2	10	1268
	2019	2	2	11	1309
	2019	2	2	12	1332
	2019	2	2	13	1299
	2019	2	2	14	1279
	2019	2	2	15	1251
	2019	2	2	16	1269
	2019	2	2	17	1232
	2019	2	2	18	1225
	2019	2	2	19	1291
	2019	2	2	20	1389
	2019	2	2	21	1366
	2019	2	2	22	1292
	2019	2	2	23	1213
	2019	2	3	0	1139
	2019	2	3	1	1049
	2019	2	3	2	985
	2019	2	3	3	943
	2019	2	3	4	915
	2019	2	3	5	898
	2019	2	3	6	903
	2019	2	3	7	874
	2019	2	3	8	862
	2019	2	3	9	933
	2019	2	3	10	1025
	2019	2	3	11	1074
	2019	2	3	12	1126
	2019	2	3	13	1122
	2019	2	3	14	1124
	2019	2	3	15	1114
	2019	2	3	16	1077
	2019	2	3	17	1083
	2019	2	3	18	1095
	2019	2	3	19	1182
	2019	2	3	20	1272
	2019	2	3	21	1277
	2019	2	3	22	1283
	2019	2	3	23	1260
	2019	2	4	0	1146
	2019	2	4	1	1038
	2019	2	4	2	976
	2019	2	4	3	973
	2019	2	4	4	952
	2019	2	4	5	941
	2019	2	4	6	991
	2019	2	4	7	1106
	2019	2	4	8	1211
	2019	2	4	9	1280
	2019	2	4	10	1291
	2019	2	4	11	1327
	2019	2	4	12	1386
	2019	2	4	13	1332
	2019	2	4	14	1354
	2019	2	4	15	1348
	2019	2	4	16	1272
	2019	2	4	17	1278
	2019	2	4	18	1202
	2019	2	4	19	1258
	2019	2	4	20	1424
	2019	2	4	21	1423
	2019	2	4	22	1398
	2019	2	4	23	1289
	2019	2	5	0	1166
	2019	2	5	1	1071
	2019	2	5	2	1022
	2019	2	5	3	996
	2019	2	5	4	1009
	2019	2	5	5	1024
	2019	2	5	6	1106
	2019	2	5	7	1154
	2019	2	5	8	1194
	2019	2	5	9	1275
	2019	2	5	10	1324
	2019	2	5	11	1364
	2019	2	5	12	1394
	2019	2	5	13	1397
	2019	2	5	14	1350
	2019	2	5	15	1363
	2019	2	5	16	1405
	2019	2	5	17	1362
	2019	2	5	18	1301
	2019	2	5	19	1323
	2019	2	5	20	1450
	2019	2	5	21	1462
	2019	2	5	22	1435
	2019	2	5	23	1318
	2019	2	6	0	1233
	2019	2	6	1	1146
	2019	2	6	2	1085
	2019	2	6	3	1029
	2019	2	6	4	1013
	2019	2	6	5	1043
	2019	2	6	6	1063
	2019	2	6	7	1214
	2019	2	6	8	1242
	2019	2	6	9	1330
	2019	2	6	10	1385
	2019	2	6	11	1438
	2019	2	6	12	1478
	2019	2	6	13	1518
	2019	2	6	14	1509
	2019	2	6	15	1514
	2019	2	6	16	1488
	2019	2	6	17	1437
	2019	2	6	18	1364
	2019	2	6	19	1376
	2019	2	6	20	1532
	2019	2	6	21	1509
	2019	2	6	22	1484
	2019	2	6	23	1412
	2019	2	7	0	1311
	2019	2	7	1	1218
	2019	2	7	2	1136
	2019	2	7	3	1066
	2019	2	7	4	1060
	2019	2	7	5	1105
	2019	2	7	6	1140
	2019	2	7	7	1231
	2019	2	7	8	1318
	2019	2	7	9	1388
	2019	2	7	10	1484
	2019	2	7	11	1555
	2019	2	7	12	1612
	2019	2	7	13	1654
	2019	2	7	14	1670
	2019	2	7	15	1685
	2019	2	7	16	1680
	2019	2	7	17	1586
	2019	2	7	18	1532
	2019	2	7	19	1477
	2019	2	7	20	1653
	2019	2	7	21	1665
	2019	2	7	22	1632
	2019	2	7	23	1483
	2019	2	8	0	1365
	2019	2	8	1	1331
	2019	2	8	2	1247
	2019	2	8	3	1180
	2019	2	8	4	1143
	2019	2	8	5	1151
	2019	2	8	6	1163
	2019	2	8	7	1326
	2019	2	8	8	1433
	2019	2	8	9	1487
	2019	2	8	10	1586
	2019	2	8	11	1656
	2019	2	8	12	1736
	2019	2	8	13	1747
	2019	2	8	14	1746
	2019	2	8	15	1863
	2019	2	8	16	1761
	2019	2	8	17	1710
	2019	2	8	18	1588
	2019	2	8	19	1582
	2019	2	8	20	1707
	2019	2	8	21	1724
	2019	2	8	22	1693
	2019	2	8	23	1547
	2019	2	9	0	1431
	2019	2	9	1	1298
	2019	2	9	2	1222
	2019	2	9	3	1216
	2019	2	9	4	1160
	2019	2	9	5	1136
	2019	2	9	6	1115
	2019	2	9	7	1173
	2019	2	9	8	1266
	2019	2	9	9	1324
	2019	2	9	10	1379
	2019	2	9	11	1438
	2019	2	9	12	1536
	2019	2	9	13	1614
	2019	2	9	14	1640
	2019	2	9	15	1669
	2019	2	9	16	1597
	2019	2	9	17	1541
	2019	2	9	18	1494
	2019	2	9	19	1465
	2019	2	9	20	1606
	2019	2	9	21	1541
	2019	2	9	22	1533
	2019	2	9	23	1444
	2019	2	10	0	1374
	2019	2	10	1	1300
	2019	2	10	2	1205
	2019	2	10	3	1141
	2019	2	10	4	1093
	2019	2	10	5	1093
	2019	2	10	6	916
	2019	2	10	7	1037
	2019	2	10	8	1108
	2019	2	10	9	1183
	2019	2	10	10	1372
	2019	2	10	11	1341
	2019	2	10	12	1487
	2019	2	10	13	1528
	2019	2	10	14	1593
	2019	2	10	15	1598
	2019	2	10	16	1591
	2019	2	10	17	1545
	2019	2	10	18	1520
	2019	2	10	19	1489
	2019	2	10	20	1594
	2019	2	10	21	1711
	2019	2	10	22	1670
	2019	2	10	23	1636
	2019	2	11	0	1531
	2019	2	11	1	1429
	2019	2	11	2	1363
	2019	2	11	3	1296
	2019	2	11	4	1273
	2019	2	11	5	1209
	2019	2	11	6	1235
	2019	2	11	7	1331
	2019	2	11	8	1400
	2019	2	11	9	1432
	2019	2	11	10	1418
	2019	2	11	11	1468
	2019	2	11	12	1472
	2019	2	11	13	1465
	2019	2	11	14	1417
	2019	2	11	15	1301
	2019	2	11	16	1411
	2019	2	11	17	1349
	2019	2	11	18	1277
	2019	2	11	19	1259
	2019	2	11	20	1429
	2019	2	11	21	1398
	2019	2	11	22	1361
	2019	2	11	23	1244
	2019	2	12	0	1066
	2019	2	12	1	1072
	2019	2	12	2	1012
	2019	2	12	3	994
	2019	2	12	4	994
	2019	2	12	5	1018
	2019	2	12	6	1003
	2019	2	12	7	1057
	2019	2	12	8	1159
	2019	2	12	9	1224
	2019	2	12	10	1283
	2019	2	12	11	1273
	2019	2	12	12	1244
	2019	2	12	13	1295
	2019	2	12	14	1290
	2019	2	12	15	1263
	2019	2	12	16	1248
	2019	2	12	17	1215
	2019	2	12	18	1273
	2019	2	12	19	1272
	2019	2	12	20	1386
	2019	2	12	21	1319
	2019	2	12	22	1329
	2019	2	12	23	1212
	2019	2	13	0	1119
	2019	2	13	1	1008
	2019	2	13	2	974
	2019	2	13	3	934
	2019	2	13	4	970
	2019	2	13	5	956
	2019	2	13	6	919
	2019	2	13	7	1030
	2019	2	13	8	1204
	2019	2	13	9	1168
	2019	2	13	10	1257
	2019	2	13	11	1275
	2019	2	13	12	1274
	2019	2	13	13	1300
	2019	2	13	14	1285
	2019	2	13	15	1276
	2019	2	13	16	1269
	2019	2	13	17	1225
	2019	2	13	18	1228
	2019	2	13	19	1355
	2019	2	13	20	1416
	2019	2	13	21	1376
	2019	2	13	22	1313
	2019	2	13	23	1223
	2019	2	14	0	1078
	2019	2	14	1	1024
	2019	2	14	2	1032
	2019	2	14	3	955
	2019	2	14	4	983
	2019	2	14	5	1077
	2019	2	14	6	1090
	2019	2	14	7	1072
	2019	2	14	8	1222
	2019	2	14	9	1260
	2019	2	14	10	1297
	2019	2	14	11	1321
	2019	2	14	12	1342
	2019	2	14	13	1321
	2019	2	14	14	1268
	2019	2	14	15	1249
	2019	2	14	16	1285
	2019	2	14	17	1279
	2019	2	14	18	1198
	2019	2	14	19	1329
